title,rating,rating_count
Indiana Jones and the Temple of Doom (1984),3.564928425357873,5868
Kinsey (2004),3.5648236415633936,1049
"Return of the Pink Panther, The (1975)",3.5646470955652716,1601
Despicable Me (2010),3.5646153846153847,975
"War of the Worlds, The (1953)",3.5635126377187296,1543
"Andromeda Strain, The (1971)",3.5632183908045976,957
Hang 'Em High (1968),3.5613147914032868,791
Rescue Dawn (2006),3.5612855007473843,669
Prizzi's Honor (1985),3.561163387510693,1169
Song of the South (1946),3.5603975535168195,654
Menace II Society (1993),3.5592592592592593,1080
Lost Highway (1997),3.558972733037413,1577
Pollock (2000),3.558659217877095,1074
Buffalo '66 (a.k.a. Buffalo 66) (1998),3.5584922010398614,1154
Shaolin Soccer (Siu lam juk kau) (2001),3.5573065902578795,1047
"Trouble with Harry, The (1955)",3.5564826700898586,779
"Good Morning, Vietnam (1987)",3.5564234087199815,4289
Fahrenheit 9/11 (2004),3.555737704918033,3050
Sneakers (1992),3.5553319919517103,3479
"Piano, The (1993)",3.555322862129145,2865
Galaxy Quest (1999),3.554910498306725,4134
Beauty and the Beast (1991),3.554700674536256,4744
Lord of the Flies (1963),3.554418604651163,1075
Harry Potter and the Half-Blood Prince (2009),3.5540044085231446,1361
"Hidden, The (1987)",3.553781512605042,595
Real Genius (1985),3.553593179049939,1642
Saving Grace (2000),3.5526315789473686,703
"Black Stallion, The (1979)",3.5524271844660196,515
Sixteen Candles (1984),3.5523496890117485,2894
Lady and the Tramp (1955),3.5522625876354366,3138
"Gods Must Be Crazy, The (1980)",3.552001429592566,2798
"Adventures of Baron Munchausen, The (1988)",3.551904176904177,1628
Julie & Julia (2009),3.55188679245283,636
Manhattan Murder Mystery (1993),3.551781275890638,1207
Harry Potter and the Order of the Phoenix (2007),3.5517593064762876,1961
"Hunger Games, The (2012)",3.5514214046822743,1196
"Misérables, Les (1995)",3.551342812006319,633
Mr. Brooks (2007),3.5509325681492108,697
"Wings of the Dove, The (1997)",3.5507020280811235,641
Beautiful Girls (1996),3.550626808100289,1037
Murder by Death (1976),3.550442477876106,565
"Goodbye Girl, The (1977)",3.549059139784946,744
Pink Floyd: The Wall (1982),3.5486636409480585,1983
Excalibur (1981),3.548633626679018,2159
"Curious Case of Benjamin Button, The (2008)",3.548628428927681,1604
Strange Brew (1983),3.5483682983682985,858
Terms of Endearment (1983),3.5474530831099194,1865
"7th Voyage of Sinbad, The (1958)",3.546511627906977,645
Family Guy Presents Stewie Griffin: The Untold Story (2005),3.546224961479199,649
Time Bandits (1981),3.546156546156546,2849
Chaplin (1992),3.5456110154905334,581
Fearless (1993),3.54559915164369,943
Spider-Man (2002),3.544901610017889,5590
Batman (1989),3.544564152791381,6126
Blow (2001),3.5443765720445564,2783
"Planes, Trains & Automobiles (1987)",3.544290288153682,2811
"Darjeeling Limited, The (2007)",3.5440199335548175,1204
Finding Forrester (2000),3.5439681838267787,2263
All of Me (1984),3.5438448566610457,593
Fear and Loathing in Las Vegas (1998),3.5436357364608484,2899
Sexy Beast (2000),3.5423546302943287,1393
Vicky Cristina Barcelona (2008),3.542027194066749,809
Citizen Ruth (1996),3.5417888563049855,682
X-Men (2000),3.5405759162303663,5730
"Kids Are All Right, The (2010)",3.539473684210526,532
Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),3.5392798690671032,611
"Notebook, The (2004)",3.539039039039039,1332
Death at a Funeral (2007),3.5384036144578315,664
Wild at Heart (1990),3.5382022471910113,890
Manhunter (1986),3.5380667236954664,1169
Sid and Nancy (1986),3.5372641509433964,1060
"Animatrix, The (2003)",3.536846615252785,1167
Confessions of a Dangerous Mind (2002),3.535374554102259,1682
Punch-Drunk Love (2002),3.5350628293473854,2467
Parenthood (1989),3.534915563669557,2191
300 (2007),3.534625517500941,2657
Predator (1987),3.534377052769871,4567
L.A. Story (1991),3.5343077547706048,2463
"Pink Panther Strikes Again, The (1976)",3.5342465753424657,730
Who Framed Roger Rabbit? (1988),3.534018987341772,5688
"End of the Affair, The (1999)",3.533101045296167,574
Antwone Fisher (2002),3.532638888888889,720
My Cousin Vinny (1992),3.5320577800304105,3946
True Grit (1969),3.531398104265403,844
24 Hour Party People (2002),3.531117397454031,707
"Adventures of Priscilla, Queen of the Desert, The (1994)",3.53076171875,2048
"Life Aquatic with Steve Zissou, The (2004)",3.5307422046552484,2277
Religulous (2008),3.5307101727447217,521
Oliver! (1968),3.5295404814004376,914
"Omen, The (1976)",3.529481692819781,2103
"40-Year-Old Virgin, The (2005)",3.52917639213071,2999
Vampire Hunter D: Bloodlust (Banpaia hantâ D) (2000),3.5291595197255576,583
Sherlock Holmes: A Game of Shadows (2011),3.528935185185185,864
Contact (1997),3.527995301487862,5108
Chicken Run (2000),3.527961652590733,4381
"Italian Job, The (1969)",3.5278384279475983,916
"Road, The (2009)",3.5267857142857144,784
Halloween (1978),3.5267160686427457,2564
"Goonies, The (1985)",3.526528413681659,3713
"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",3.5264187866927594,511
Hamlet (1990),3.5259019426456986,1081
Bambi (1942),3.5258064516129033,2790
Syriana (2005),3.5256097560975608,1640
Closer (2004),3.5254335260115606,1730
Affliction (1997),3.5253772290809327,729
Cast Away (2000),3.5253177324994955,4957
Gigi (1958),3.5252293577981653,654
Something Wild (1986),3.525139664804469,537
Mission: Impossible - Ghost Protocol (2011),3.5248893805309733,904
Pinocchio (1940),3.5243325447786416,2959
Dogma (1999),3.5241970021413276,4670
Peter Pan (1953),3.5240963855421685,2490
Forgetting Sarah Marshall (2008),3.5240524781341107,1372
Sleepers (1996),3.523721881390593,2445
Poltergeist (1982),3.5235448961684703,3419
Eve's Bayou (1997),3.5228070175438595,570
"Science of Sleep, The (La science des rêves) (2006)",3.522432113341204,847
Iron Man 3 (2013),3.5224071702944943,781
"People vs. Larry Flynt, The (1996)",3.5221497252747254,2912
Highlander (1986),3.521013241220495,3474
Eddie Murphy Raw (1987),3.5210084033613445,1071
"Sandlot, The (1993)",3.5204435204435205,1443
Four Weddings and a Funeral (1994),3.5203758206927778,4417
"Naked Gun: From the Files of Police Squad!, The (1988)",3.5201111837802483,3058
Saved! (2004),3.51953125,1152
Roger Dodger (2002),3.5192953020134228,596
"Bug's Life, A (1998)",3.5187882626134686,4737
Sunshine (2007),3.518292682926829,1230
Beverly Hills Cop (1984),3.5177205507394187,3922
Planet Terror (2007),3.5175359712230216,1112
"Great Muppet Caper, The (1981)",3.5170157068062826,1146
Fracture (2007),3.516990291262136,824
Sleeping Beauty (1959),3.5166524338172502,2342
"Longest Yard, The (1974)",3.5164179104477613,670
Waitress (2007),3.5163934426229506,549
1984 (Nineteen Eighty-Four) (1984),3.5161897590361444,1328
Shrek 2 (2004),3.5160746694322014,3857
Falling Down (1993),3.515731140507687,2797
Tigerland (2000),3.5143835616438355,730
Top Secret! (1984),3.5142335766423356,1370
Naked Lunch (1991),3.5133248730964466,788
"Opposite of Sex, The (1998)",3.512687052700065,1537
Cinderella (1950),3.5121258052292537,2639
Yellow Submarine (1968),3.5118818240205525,1557
"Dark Crystal, The (1982)",3.5116465863453814,2490
Thunderball (1965),3.5112823335167858,1817
"Brother from Another Planet, The (1984)",3.5112570356472794,533
Dawn of the Dead (2004),3.5110930735930737,1848
Thelma & Louise (1991),3.511086198305929,4014
Cat Ballou (1965),3.5103397341211227,677
Beetlejuice (1988),3.5101749375223132,5602
Labyrinth (1986),3.509861591695502,2890
Eraserhead (1977),3.5094664371772804,1162
Easy A (2010),3.5093959731543625,745
"20,000 Leagues Under the Sea (1954)",3.5092307692307694,1625
"Outsiders, The (1983)",3.508801624915369,1477
Audition (Ôdishon) (1999),3.5084876543209877,648
...And Justice for All (1979),3.508364312267658,538
Barcelona (1994),3.508207934336525,731
"Big Easy, The (1987)",3.507255139056832,827
Man on the Moon (1999),3.5065430752453652,2751
Narc (2002),3.5060240963855422,913
Igby Goes Down (2002),3.5058675607711653,1193
Knocked Up (2007),3.505491762356465,2003
"World According to Garp, The (1982)",3.504461221688401,1457
Amistad (1997),3.503125,1760
Tinker Tailor Soldier Spy (2011),3.5028301886792454,530
Cookie's Fortune (1999),3.502493765586035,802
Barefoot in the Park (1967),3.502396166134185,626
Murder in the First (1995),3.5019821605550048,1009
Carnal Knowledge (1971),3.5018115942028984,552
"Sword in the Stone, The (1963)",3.5013535462912833,1847
Crimson Tide (1995),3.500774713356058,3227
Angel Heart (1987),3.500713266761769,1402
Girl with a Pearl Earring (2003),3.5004955401387514,1009
"Definitely, Maybe (2008)",3.5,577
"Dangerous Lives of Altar Boys, The (2002)",3.5,568
Priest (1994),3.5,513
Play Misty for Me (1971),3.5,533
State and Main (2000),3.4996699669966995,1515
Ronin (1998),3.4994033412887826,3352
Marnie (1964),3.4992343032159265,653
Chronicle (2012),3.499047619047619,525
Frequency (2000),3.4988505747126437,2610
Dead Calm (1989),3.498618784530387,1448
"I Love You, Man (2009)",3.498285714285714,875
Assault on Precinct 13 (1976),3.4982425307557117,569
Bend It Like Beckham (2002),3.49791192103265,2634
Cape Fear (1991),3.4977834072197593,3158
The Butterfly Effect (2004),3.497723292469352,2855
"Scanner Darkly, A (2006)",3.4975106685633,1406
"Journey of Natty Gann, The (1985)",3.496138996138996,518
Romper Stomper (1992),3.4952380952380953,630
They Live (1988),3.4946638207043756,937
Spy Game (2001),3.494213459065581,2333
Heaven Can Wait (1978),3.494205298013245,1208
Memphis Belle (1990),3.4933155080213902,748
Chicago (2002),3.493132328308208,2985
Friday Night Lights (2004),3.4930114358322744,787
Sleepy Hollow (1999),3.491770011273957,4435
Erin Brockovich (2000),3.4910552536231885,4416
Dune (2000),3.4910468319559227,726
SLC Punk! (1998),3.4909638554216866,664
Corpse Bride (2005),3.4908503767491927,1858
Burn After Reading (2008),3.4908204245553645,1743
Monster's Ball (2001),3.4900452488687783,2210
Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),3.4897785349233392,4696
Cube (1997),3.4895164741121096,2337
Magnum Force (1973),3.489414694894147,803
Reds (1981),3.489203778677463,741
Men in Black (a.k.a. MIB) (1997),3.4877759668098975,6749
"House of Yes, The (1997)",3.487463126843658,678
Batman: Mask of the Phantasm (1993),3.4865771812080535,745
Suspiria (1977),3.4862745098039216,510
Irreversible (Irréversible) (2002),3.484992101105845,633
Total Recall (1990),3.4847022400291388,5491
Little Man Tate (1991),3.483647798742138,795
Dumbo (1941),3.4836407935955447,2873
"Adventures of Tintin, The (2011)",3.483535528596187,577
There's Something About Mary (1998),3.481640356897735,5828
Seven Pounds (2008),3.4814502529510962,593
Mad Max (1979),3.481305637982196,3370
Clerks II (2006),3.4808943089430895,1230
Identity (2003),3.4804587935429057,2354
"Kingdom, The (2007)",3.4803625377643503,662
Muriel's Wedding (1994),3.480335731414868,2085
"Importance of Being Earnest, The (2002)",3.4802469135802467,810
Unbreakable (2000),3.4801203524607778,4653
Cold Mountain (2003),3.4796156086196857,1717
Ong-Bak: The Thai Warrior (Ong Bak) (2003),3.479483282674772,658
Repo Man (1984),3.479338842975207,1936
You Only Live Twice (1967),3.479331574318382,1137
Metropolis (2001),3.4785100286532953,698
Hard Candy (2005),3.478391356542617,833
Enchanted (2007),3.4779179810725553,951
Victor/Victoria (1982),3.476154992548435,1342
"Rookie, The (2002)",3.4752906976744184,1032
Funny Face (1957),3.4752475247524752,606
Super 8 (2011),3.47507953340403,943
Before the Devil Knows You're Dead (2007),3.475,780
"Salton Sea, The (2002)",3.4749163879598663,598
Bubba Ho-tep (2002),3.474756421612046,1129
Wag the Dog (1997),3.4745762711864407,3481
Calendar Girls (2003),3.474056603773585,636
Othello (1995),3.4740143369175627,558
Holes (2003),3.473501303214596,1151
"Talented Mr. Ripley, The (1999)",3.4733787534695937,3963
"Boys from Brazil, The (1978)",3.472919418758256,757
Fantasia 2000 (1999),3.472629144178874,1297
Jagged Edge (1985),3.472400513478819,779
Dead Ringers (1988),3.471563981042654,1055
Moulin Rouge (2001),3.470984455958549,3860
Out of Africa (1985),3.4709079283887467,1564
Jerry Maguire (1996),3.470847717683161,5214
Brave (2012),3.4701986754966887,604
Runaway Train (1985),3.469640644361834,807
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3.469451931716083,1113
Contagion (2011),3.469320066334992,603
Across the Universe (2007),3.4691455696202533,632
Carrie (1976),3.4689822294022616,3095
Runaway Jury (2003),3.4686069326357094,1529
"Serious Man, A (2009)",3.4684499314128945,729
I Heart Huckabees (2004),3.4677226539151227,1673
"Muppet Christmas Carol, The (1992)",3.4674945215485757,1369
"Falcon and the Snowman, The (1985)",3.4674046740467404,813
RocknRolla (2008),3.467275494672755,657
Gorillas in the Mist (1988),3.4670520231213873,865
About Schmidt (2002),3.466969446738233,2422
Sliding Doors (1998),3.4667700487372617,2257
Interview with the Vampire: The Vampire Chronicles (1994),3.4666298342541437,4525
We Were Soldiers (2002),3.4664276401564535,1534
"Perfect World, A (1993)",3.466288147622427,1409
"Age of Innocence, The (1993)",3.465736040609137,1182
Death and the Maiden (1994),3.464389534883721,688
Revenge of the Pink Panther (1978),3.4636524822695036,564
Exotica (1994),3.463625154130703,811
Roxanne (1987),3.4635036496350367,1370
Swiss Family Robinson (1960),3.4635036496350367,1096
Mumford (1999),3.4632169576059852,802
Hanna (2011),3.46286701208981,579
"Last Supper, The (1995)",3.4627659574468086,658
"Tao of Steve, The (2000)",3.4620958751393536,897
Mulan (1998),3.461600321672698,2487
Get Shorty (1995),3.461510704835218,4157
First Blood (Rambo: First Blood) (1982),3.4609313338595107,2534
Dave (1993),3.4608038768529075,3508
21 Jump Street (2012),3.459578207381371,569
"Simpsons Movie, The (2007)",3.4593631178707223,2104
Jarhead (2005),3.4593363695510737,1537
Suicide Kings (1997),3.4579945799457996,1107
Quills (2000),3.456043956043956,1274
State of Play (2009),3.4557522123893807,565
Red Dragon (2002),3.4555283557731538,2451
Ice Age (2002),3.455005470459519,3656
"Rainmaker, The (1997)",3.4544560943643514,1526
"Lost Boys, The (1987)",3.454455835962145,2536
Stir of Echoes (1999),3.4530434782608697,1725
Red (2010),3.452970297029703,808
Them! (1954),3.451863354037267,644
48 Hrs. (1982),3.451794871794872,1950
Star Trek: First Contact (1996),3.4512799339388933,3633
"It's a Mad, Mad, Mad, Mad World (1963)",3.4508009153318078,874
Gangs of New York (2002),3.4506558400999374,3202
Elephant (2003),3.450259067357513,965
Rudy (1993),3.448938611589214,1743
Steamboat Willie (1928),3.448780487804878,615
Fantastic Voyage (1966),3.448492462311558,796
"Spitfire Grill, The (1996)",3.4482173174872663,589
Risky Business (1983),3.447332883187036,2962
Harry Potter and the Chamber of Secrets (2002),3.4466114090687467,4102
American Psycho (2000),3.4465660153937243,3378
Body of Lies (2008),3.4463696369636962,606
"Anniversary Party, The (2001)",3.4453703703703704,540
"Fountain, The (2006)",3.4448818897637796,1270
"Cooler, The (2003)",3.4444444444444446,1035
Patriot Games (1992),3.443895441504622,3137
Tucker: The Man and His Dream (1988),3.44297520661157,605
Babe (1995),3.442654903569963,4874
Flags of Our Fathers (2006),3.441666666666667,780
"Man in the Moon, The (1991)",3.4409317803660566,601
Death Proof (2007),3.440698619008936,1231
"Time to Kill, A (1996)",3.440337224383917,2313
Ever After: A Cinderella Story (1998),3.440034762456547,1726
"Matador, The (2005)",3.439869281045752,765
"Crow, The (1994)",3.4397512308888314,3859
My Dog Skip (1999),3.4382267441860463,688
Christmas Vacation (National Lampoon's Christmas Vacation) (1989),3.4380397236614852,2316
To Die For (1995),3.4377622377622377,2145
Enemy of the State (1998),3.436607790950883,4133
"Accidental Tourist, The (1988)",3.436435124508519,763
Ladyhawke (1985),3.436144578313253,1660
Dolores Claiborne (1995),3.4361093452002542,1573
Freeway (1996),3.4359805510534844,617
Rango (2011),3.4356060606060606,660
Insomnia (2002),3.435270132517839,2943
Adventureland (2009),3.435251798561151,695
Enemy Mine (1985),3.435225618631732,687
"Adjustment Bureau, The (2011)",3.4348086124401913,836
"Negotiator, The (1998)",3.4347138792285805,3163
Role Models (2008),3.4345454545454546,825
Brassed Off (1996),3.4340277777777777,864
"Bear, The (Ours, L') (1988)",3.432937181663837,589
Romancing the Stone (1984),3.4323477825106488,3991
"Thomas Crown Affair, The (1968)",3.432,1125
Some Kind of Wonderful (1987),3.4316326530612247,980
Bolt (2008),3.4314404432132966,722
Déjà Vu (Deja Vu) (2006),3.4311531841652325,1162
Mighty Aphrodite (1995),3.4308278867102397,1836
Old School (2003),3.430765902206837,2311
Primary Colors (1998),3.4297668858338315,1673
"League of Their Own, A (1992)",3.4296043656207367,3665
"Secret Garden, The (1993)",3.428729689807976,1354
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan (2006),3.4285714285714284,2604
"American President, The (1995)",3.4285490441867754,3191
"Life of David Gale, The (2003)",3.427889207258835,1047
"Emperor's New Groove, The (2000)",3.4269662921348316,1958
Coach Carter (2005),3.425138632162662,541
"Little Mermaid, The (1989)",3.424455984174085,4044
Superman (1978),3.4214902807775376,4630
Sweeney Todd: The Demon Barber of Fleet Street (2007),3.421312632321807,1417
Mallrats (1995),3.421158782544921,2727
Bridesmaids (2011),3.420911528150134,746
"Spy Who Loved Me, The (1977)",3.42020697167756,1836
Clear and Present Danger (1994),3.418933476972798,3713
Little Women (1994),3.41884150222788,1571
"Officer and a Gentleman, An (1982)",3.4186046511627906,1634
Stardust Memories (1980),3.418406072106262,527
Cars (2006),3.417901938426454,1754
"Fly, The (1986)",3.4176988714560967,3633
Star Trek IV: The Voyage Home (1986),3.4175632911392406,3160
Thirteen (2003),3.41742195367573,993
"Dreamers, The (2003)",3.417098445595855,579
Unleashed (Danny the Dog) (2005),3.416776750330251,757
Spartan (2004),3.4166666666666665,672
Taps (1981),3.4163424124513617,514
"NeverEnding Story, The (1984)",3.4157776530039303,3562
Spider (2002),3.4156346749226008,646
"Descent, The (2005)",3.4145299145299144,936
Henry: Portrait of a Serial Killer (1986),3.4145077720207255,772
Devil in a Blue Dress (1995),3.4141592920353983,1130
History of the World: Part I (1981),3.4138810198300282,1765
Pump Up the Volume (1990),3.413843888070692,1358
101 Dalmatians (One Hundred and One Dalmatians) (1961),3.413584767484438,2731
Altered States (1980),3.413565426170468,833
"Girl, Interrupted (1999)",3.413531998045921,2047
Boiler Room (2000),3.413192283758556,1607
Village of the Damned (1960),3.4129353233830844,603
"Ref, The (1994)",3.4126063418406805,1293
"Freshman, The (1990)",3.4125,640
Around the World in 80 Days (1956),3.411797752808989,890
Flushed Away (2006),3.4113597246127365,581
Memoirs of a Geisha (2005),3.4112723214285716,896
Shadow of the Vampire (2000),3.4107946026986506,1334
Wayne's World (1992),3.4106002554278416,4698
Sea of Love (1989),3.410364145658263,714
Backbeat (1993),3.4101423487544484,562
What's Love Got to Do with It? (1993),3.4098360655737703,915
King of New York (1990),3.4095092024539877,652
Bad Santa (2003),3.4081892166836214,1966
Proof (2005),3.4075785582255085,541
"Italian Job, The (2003)",3.4069976076555024,3344
Lilo & Stitch (2002),3.406590555267255,1927
"Thin Red Line, The (1998)",3.406550373798505,2809
Big Trouble in Little China (1986),3.406426400347373,2303
"Host, The (Gwoemul) (2006)",3.4061946902654867,565
Michael Collins (1996),3.405972045743329,787
Father of the Bride (1950),3.405716723549488,1172
William Shakespeare's Romeo + Juliet (1996),3.405551905387648,3044
Men of Honor (2000),3.405325443786982,1352
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",3.405196629213483,1424
"Cook the Thief His Wife & Her Lover, The (1989)",3.4050046339202966,1079
Ghost Town (2008),3.403703703703704,540
Dragon: The Bruce Lee Story (1993),3.402583423035522,929
Trees Lounge (1996),3.402482269503546,564
Benny & Joon (1993),3.4020944958597177,2053
"Rock, The (1996)",3.4015583428354237,5262
"Score, The (2001)",3.401458019105078,1989
Day of the Dead (1985),3.4007751937984496,645
School of Rock (2003),3.4007437070938216,3496
Revolutionary Road (2008),3.4007220216606497,554
Diamonds Are Forever (1971),3.400600764609503,1831
Mean Girls (2004),3.4002991026919243,2006
Live Free or Die Hard (2007),3.4000581057524695,1721
"Ring, The (2002)",3.400029146021568,3431
Angela's Ashes (1999),3.3992805755395685,556
Starman (1984),3.3983050847457625,1888
"English Patient, The (1996)",3.3977764943690443,3463
"Mist, The (2007)",3.39768574908648,821
"Slums of Beverly Hills, The (1998)",3.397422126745435,931
In Good Company (2004),3.397360703812317,1023
Prometheus (2012),3.397196261682243,963
Rob Roy (1995),3.3966108966108965,2331
Horton Hears a Who! (2008),3.396414342629482,502
Fly Away Home (1996),3.396273291925466,805
"Basketball Diaries, The (1995)",3.3949096880131364,1218
"Good Shepherd, The (2006)",3.394889663182346,861
"Way We Were, The (1973)",3.3948247078464107,599
Enigma (2001),3.39469320066335,603
"Witches, The (1990)",3.3946886446886446,546
Friday (1995),3.3946188340807173,1338
Somewhere in Time (1980),3.3943236714975846,828
"Color of Money, The (1986)",3.394279304542905,1783
Team America: World Police (2004),3.394112277498859,2191
"Bucket List, The (2007)",3.39391979301423,773
"Pillow Book, The (1996)",3.3937728937728937,546
"Bad News Bears, The (1976)",3.3936959208899875,809
Tie Me Up! Tie Me Down! (¡Átame!) (1990),3.3930232558139535,645
Something's Gotta Give (2003),3.39251040221914,1442
"Amazing Spider-Man, The (2012)",3.3902759526938238,761
Scrooged (1988),3.3900608519269775,2465
Angels and Insects (1995),3.389922480620155,645
Fallen (1998),3.3897637795275593,1651
Austin Powers: International Man of Mystery (1997),3.3894859394590724,5583
Nixon (1995),3.388888888888889,1017
Brighton Beach Memoirs (1986),3.3880794701986754,755
Return to Me (2000),3.387229660144181,971
Coming to America (1988),3.386978450252178,2181
Soylent Green (1973),3.386786600496278,1612
Oblivion (2013),3.3866906474820144,556
Iron Man 2 (2010),3.385806451612903,1550
Lucas (1986),3.3857615894039736,604
Born on the Fourth of July (1989),3.3852160333159813,1921
Re-Animator (1985),3.384811416921509,981
"Hitcher, The (1986)",3.384,500
Dracula (Bram Stoker's Dracula) (1992),3.3837047353760448,3590
Westworld (1973),3.3834759710335747,1519
Storytelling (2001),3.382575757575758,528
Willow (1988),3.3824328403259885,3313
Basquiat (1996),3.3814352574102964,641
Captain America: The First Avenger (2011),3.380664652567976,993
Confidence (2003),3.3799093655589125,662
Arlington Road (1999),3.3794788273615635,2149
Black Snake Moan (2006),3.3793103448275863,609
Deconstructing Harry (1997),3.378980891719745,1256
She's Gotta Have It (1986),3.3773946360153255,522
Major League (1989),3.3773532668881505,1806
Mother (1996),3.3767123287671232,584
F/X (1986),3.3767001774098166,1691
My Bodyguard (1980),3.376574307304786,794
"Rescuers, The (1977)",3.376497005988024,1336
Wedding Crashers (2005),3.3762597984322507,2679
"Good Girl, The (2002)",3.376171875,1280
Alive (1993),3.375,1296
Bad Taste (1987),3.374390243902439,820
Die Hard: With a Vengeance (1995),3.3741007194244603,4865
White Oleander (2002),3.3738489871086554,543
Desperado (1995),3.373804381363777,3241
Last Tango in Paris (Ultimo tango a Parigi) (1972),3.3737864077669903,515
Shooter (2007),3.373405299313052,1019
"New World, The (2005)",3.3731942215088284,623
Star Wars: Episode III - Revenge of the Sith (2005),3.372918372918373,3663
Harold and Kumar Go to White Castle (2004),3.3724812895797354,1737
Heist (2001),3.3723498233215548,1132
THX 1138 (1971),3.3722067039106145,716
Kissing Jessica Stein (2001),3.3720626631853787,766
Orlando (1992),3.370577281191806,537
Fletch (1985),3.3702337023370235,2439
Kingdom of Heaven (2005),3.369485294117647,1360
Clockers (1995),3.3689111747851004,698
Pee-wee's Big Adventure (1985),3.368862520458265,2444
Bridge to Terabithia (2007),3.3679245283018866,583
Mr. Holland's Opus (1995),3.367886915549112,2759
Mask (1985),3.3672680412371134,776
Clockwatchers (1997),3.3668384879725086,582
Circle of Friends (1995),3.3666352497643732,1061
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",3.364891913530825,2498
Grand Canyon (1991),3.364279766860949,1201
"Pledge, The (2001)",3.364030335861322,923
Swimming Pool (2003),3.363038277511962,836
"Muppets Take Manhattan, The (1984)",3.361998361998362,1221
Steel Magnolias (1989),3.361626248216833,1402
"Terminal, The (2004)",3.359656652360515,2330
Tropic Thunder (2008),3.358910891089109,1616
Nick and Norah's Infinite Playlist (2008),3.357563850687623,509
"Man with the Golden Gun, The (1974)",3.357429718875502,1743
"Great Race, The (1965)",3.357142857142857,553
"Great Mouse Detective, The (1986)",3.356594110115237,781
Singles (1992),3.3558967201674808,1433
Tarzan (1999),3.3555111364934325,1751
He Got Game (1998),3.355371900826446,726
Live and Let Die (1973),3.3552376333656646,2062
UHF (1989),3.3550651955867603,997
Saw (2004),3.3549704947798458,2203
I Am Sam (2001),3.3547567175018154,1377
In Her Shoes (2005),3.354591836734694,588
Back to the Future Part II (1989),3.3544223826714803,5540
Courage Under Fire (1996),3.354381443298969,1940
Bully (2001),3.3540076335877864,524
My Own Private Idaho (1991),3.353440951571793,1177
South Pacific (1958),3.3533742331288345,815
"Thomas Crown Affair, The (1999)",3.3530312308634413,3266
Escape from New York (1981),3.352284263959391,2955
King Kong (2005),3.3520170674941814,2578
I Shot Andy Warhol (1996),3.351503759398496,532
"Parent Trap, The (1961)",3.349689011748445,1447
Fatal Attraction (1987),3.349549861495845,2888
Cloudy with a Chance of Meatballs (2009),3.349264705882353,544
"Brave Little Toaster, The (1987)",3.348531684698609,647
Something Wicked This Way Comes (1983),3.347857142857143,700
Bill & Ted's Excellent Adventure (1989),3.3474302496328927,3405
Casualties of War (1989),3.3468045112781954,532
Simon Birch (1998),3.3447204968944098,805
Bridget Jones's Diary (2001),3.344669117647059,3808
Kids (1995),3.3443686006825937,1465
Paul (2011),3.3442760942760943,594
RoboCop (1987),3.3440376569037658,4780
Pitch Black (2000),3.344005691924582,2811
Logan's Run (1976),3.3438149688149688,1924
Super Troopers (2001),3.343677269200931,1289
Ghosts of Mississippi (1996),3.3434022257551668,629
Hellboy II: The Golden Army (2008),3.3433476394849784,1165
"Frighteners, The (1996)",3.342857142857143,1855
"Kentucky Fried Movie, The (1977)",3.3409638554216867,830
Coffee and Cigarettes (2003),3.3407202216066483,722
Valkyrie (2008),3.3400936037441498,641
Dan in Real Life (2007),3.339165545087483,743
"Edge, The (1997)",3.3391181988742966,1066
"Mummy, The (1932)",3.338255977496484,711
"Omega Man, The (1971)",3.3368355995055623,809
"Last Starfighter, The (1984)",3.336453744493392,908
Heart and Souls (1993),3.3358714043993234,591
Peter Pan (2003),3.3341543513957306,609
K-PAX (2001),3.333272327964861,2732
"Fox and the Hound, The (1981)",3.3332152974504248,1412
U2: Rattle and Hum (1988),3.3330258302583027,542
Lolita (1997),3.3309471365638768,908
Lemony Snicket's A Series of Unfortunate Events (2004),3.330856123662307,1682
Napoleon Dynamite (2004),3.330109489051095,2740
Ruthless People (1986),3.328826060233559,1627
I'm Gonna Git You Sucka (1988),3.328149300155521,643
Hairspray (2007),3.327841845140033,607
Ichi the Killer (Koroshiya 1) (2001),3.327392120075047,533
True Lies (1994),3.3268683274021353,5620
"Gift, The (2000)",3.326788218793829,1426
I Am Legend (2007),3.3267148014440435,2216
9 (2009),3.3266187050359712,695
Outland (1981),3.3263565891472866,645
Machete (2010),3.3263239875389408,642
Payback (1999),3.325907294286741,2783
Over the Hedge (2006),3.3257281553398057,1030
"Jacket, The (2005)",3.323529411764706,697
"Fly, The (1958)",3.3212634822804312,1298
Keeping the Faith (2000),3.3209876543209877,1701
Hairspray (1988),3.3196415235250187,1339
"Devil's Advocate, The (1997)",3.319631901840491,4075
Bulworth (1998),3.3193954659949623,1985
Flight of the Navigator (1986),3.3189858490566038,1696
Ocean's Eleven (a.k.a. Ocean's 11) (1960),3.318448883666275,851
Tremors (1990),3.318206374932469,1851
