title,rating,rating_count
"Officer and a Gentleman, An (1982)",3.4186046511627906,1634
"Social Network, The (2010)",3.847732843137255,1632
Wallace & Gromit: The Best of Aardman Animation (1996),4.122317596566524,1631
"Poseidon Adventure, The (1972)",3.265787860208461,1631
Roman Holiday (1953),3.978527607361963,1630
Rocky V (1990),2.0478527607361965,1630
Police Academy 2: Their First Assignment (1985),2.276073619631902,1630
"Adventures of Baron Munchausen, The (1988)",3.551904176904177,1628
Ruthless People (1986),3.328826060233559,1627
Marathon Man (1976),3.8001230012300122,1626
"20,000 Leagues Under the Sea (1954)",3.5092307692307694,1625
Disclosure (1994),2.891866913123845,1623
Bottle Rocket (1996),3.6700554528650646,1623
Hamlet (1996),3.7483035163479332,1621
"Room with a View, A (1986)",3.849691358024691,1620
Notorious (1946),4.091049382716049,1620
28 Days (2000),2.935493827160494,1620
On Golden Pond (1981),3.607782581840642,1619
Flubber (1997),2.362793572311496,1618
American Gangster (2007),3.6849103277674704,1617
Ocean's Thirteen (2007),3.2784653465346536,1616
Tropic Thunder (2008),3.358910891089109,1616
Touch of Evil (1958),4.123219814241486,1615
Reign of Fire (2002),2.91635687732342,1614
"Blue Lagoon, The (1980)",2.379182156133829,1614
Soylent Green (1973),3.386786600496278,1612
"First Wives Club, The (1996)",2.7667493796526053,1612
Boiler Room (2000),3.413192283758556,1607
Rat Race (2001),2.980373831775701,1605
"Curious Case of Benjamin Button, The (2008)",3.548628428927681,1604
Match Point (2005),3.669369931378665,1603
George of the Jungle (1997),2.610417966313163,1603
"Return of the Pink Panther, The (1975)",3.5646470955652716,1601
Ordinary People (1980),3.8083907326236695,1597
"Specialist, The (1994)",2.4815047021943575,1595
Empire of the Sun (1987),3.734149403640929,1593
Deuce Bigalow: Male Gigolo (1999),2.525753768844221,1592
2010: The Year We Make Contact (1984),3.256289308176101,1590
Black Swan (2010),3.8363750786658275,1589
Happiness (1998),3.7531486146095716,1588
"Haunting, The (1999)",2.3320730938878387,1587
Wolf (1994),2.866561514195584,1585
Gods and Monsters (1998),3.7692550505050506,1584
"Purple Rose of Cairo, The (1985)",3.6303661616161618,1584
Once Upon a Time in the West (C'era una volta il West) (1968),4.108654453569172,1583
Madagascar (2005),3.20417193426043,1582
Cloverfield (2008),3.304554079696395,1581
Red Planet (2000),2.6436708860759492,1580
Mary Shelley's Frankenstein (Frankenstein) (1994),2.926489226869455,1578
Lost Highway (1997),3.558972733037413,1577
"Hurricane, The (1999)",3.624523506988564,1574
Kick-Ass (2010),3.67546090273363,1573
Dolores Claiborne (1995),3.4361093452002542,1573
"Island of Dr. Moreau, The (1996)",2.2275620623806494,1571
Little Women (1994),3.41884150222788,1571
How to Lose a Guy in 10 Days (2003),2.924107142857143,1568
Body Heat (1981),3.8085513720485005,1567
Taken (2008),3.6484674329501914,1566
Small Soldiers (1998),2.7594249201277954,1565
Battle Royale (Batoru rowaiaru) (2000),3.7584664536741212,1565
Out of Africa (1985),3.4709079283887467,1564
Cinderella Man (2005),3.7939102564102565,1560
Yellow Submarine (1968),3.5118818240205525,1557
"Mighty Wind, A (2003)",3.6067524115755627,1555
"Hard Day's Night, A (1964)",3.807395498392283,1555
Kalifornia (1993),3.219896973599485,1553
Moon (2009),3.926868556701031,1552
Little Nicky (2000),2.3630798969072164,1552
"Wrestler, The (2008)",3.866215344938749,1551
Iron Man 2 (2010),3.385806451612903,1550
Pushing Tin (1999),2.9173660426081343,1549
Legend (1985),3.147837314396385,1549
Mr. Mom (1983),3.2109526895657807,1543
"War of the Worlds, The (1953)",3.5635126377187296,1543
Jarhead (2005),3.4593363695510737,1537
"Opposite of Sex, The (1998)",3.512687052700065,1537
"Ghost and the Darkness, The (1996)",3.1956380208333335,1536
Rebecca (1940),4.042046936114732,1534
We Were Soldiers (2002),3.4664276401564535,1534
"Wedding Planner, The (2001)",2.561317677756034,1533
Battlefield Earth (2000),1.4866275277234182,1533
America's Sweethearts (2001),2.749510124101894,1531
Bringing Out the Dead (1999),3.2152188112344873,1531
Runaway Jury (2003),3.4686069326357094,1529
Star Trek: Nemesis (2002),2.9672560576293385,1527
"Rainmaker, The (1997)",3.4544560943643514,1526
"Hurt Locker, The (2008)",3.7644167758846656,1526
Serial Mom (1994),2.9704530531845044,1523
Forever Young (1992),2.9560078791858175,1523
Lara Croft Tomb Raider: The Cradle of Life (2003),2.633289560078792,1523
"Passion of the Christ, The (2004)",3.0972404730617606,1522
Superman IV: The Quest for Peace (1987),1.8974358974358974,1521
Bicentennial Man (1999),2.8701512163050626,1521
Behind Enemy Lines (2001),3.0342105263157895,1520
"Hustler, The (1961)",4.084924292297564,1519
Westworld (1973),3.3834759710335747,1519
Quantum of Solace (2008),3.304018445322793,1518
St. Elmo's Fire (1985),3.005270092226614,1518
Ran (1985),4.114040870138431,1517
"Devil Wears Prada, The (2006)",3.270778364116095,1516
"Limey, The (1999)",3.6567656765676566,1515
"Last King of Scotland, The (2006)",3.7953795379537953,1515
State and Main (2000),3.4996699669966995,1515
All About Eve (1950),4.153973509933775,1510
Serendipity (2001),3.154840848806366,1508
Single White Female (1992),2.9877239548772394,1507
Arthur (1981),3.24203187250996,1506
Jackass: The Movie (2002),2.9411960132890367,1505
Kung Fu Panda (2008),3.565868263473054,1503
Solaris (2002),3.074900133155792,1502
Crimes and Misdemeanors (1989),3.9636666666666667,1500
Thirteen Days (2000),3.6243333333333334,1500
Drugstore Cowboy (1989),3.781708945260347,1498
Little Big Man (1970),3.8984635938543755,1497
Toy Story 3 (2010),3.9586693548387095,1488
Broken Flowers (2005),3.5796906523201075,1487
"Manchurian Candidate, The (2004)",3.3176312247644684,1486
Sweet Home Alabama (2002),2.8835800807537013,1486
Three Colors: Blue (Trois couleurs: Bleu) (1993),3.8982479784366575,1484
Uncle Buck (1989),3.2019554956169927,1483
Stardust (2007),3.7284075573549256,1482
Far and Away (1992),3.114709851551957,1482
"King's Speech, The (2010)",3.961512491559757,1481
Four Rooms (1995),3.208445945945946,1480
Short Cuts (1993),3.7244759972954697,1479
"Outsiders, The (1983)",3.508801624915369,1477
"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",3.2589830508474575,1475
Into the Wild (2007),3.8295994568906995,1473
"Mothman Prophecies, The (2002)",2.98265306122449,1470
Crumb (1994),3.9475833900612662,1469
Bad Boys II (2003),2.857873210633947,1467
Red Dawn (1984),3.081173260572988,1466
Of Mice and Men (1992),3.7046384720327423,1466
Dancer in the Dark (2000),3.724914675767918,1465
Kids (1995),3.3443686006825937,1465
Mimic (1997),2.7148224043715845,1464
Chain Reaction (1996),2.5560875512995898,1462
Mickey Blue Eyes (1999),2.6939124487004102,1462
Jumpin' Jack Flash (1986),2.5907534246575343,1460
Whale Rider (2002),3.8272789581905413,1459
"Straight Story, The (1999)",3.927004797806717,1459
Hancock (2008),3.0757368060315287,1459
Rising Sun (1993),2.9824982841455046,1457
"World According to Garp, The (1982)",3.504461221688401,1457
Cape Fear (1962),3.77213452299245,1457
Intolerable Cruelty (2003),3.201240523776706,1451
Rope (1948),3.8604410751206064,1451
Bringing Up Baby (1938),3.9824137931034485,1450
Dead Calm (1989),3.498618784530387,1448
"Station Agent, The (2003)",3.890193370165746,1448
"Parent Trap, The (1961)",3.349689011748445,1447
"Thirteenth Floor, The (1999)",3.1199032480995164,1447
"Joy Luck Club, The (1993)",3.6378116343490303,1444
"Siege, The (1998)",3.0010387811634347,1444
"Sandlot, The (1993)",3.5204435204435205,1443
"Texas Chainsaw Massacre, The (1974)",3.1975051975051976,1443
Something's Gotta Give (2003),3.39251040221914,1442
Sabrina (1954),3.8584316446911866,1441
Three Colors: Red (Trois couleurs: Rouge) (1994),4.002083333333333,1440
Frankenstein (1931),3.8743055555555554,1440
Bedknobs and Broomsticks (1971),3.2440972222222224,1440
"Hand That Rocks the Cradle, The (1992)",2.980208333333333,1440
Grindhouse (2007),3.6414176511466296,1439
Changing Lanes (2002),3.2420027816411685,1438
Howl's Moving Castle (Hauru no ugoku shiro) (2004),3.8549060542797493,1437
Harvey (1950),3.953723034098817,1437
"Madness of King George, The (1994)",3.635191637630662,1435
Under Siege 2: Dark Territory (1995),2.3640167364016738,1434
"Recruit, The (2003)",3.24163179916318,1434
Singles (1992),3.3558967201674808,1433
Matilda (1996),3.2262237762237764,1430
Charade (1963),3.97687456201822,1427
"Gift, The (2000)",3.326788218793829,1426
Three Days of the Condor (3 Days of the Condor) (1975),3.888499298737728,1426
Mystery Science Theater 3000: The Movie (1996),3.590238764044944,1424
"Brotherhood of the Wolf (Pacte des loups, Le) (2001)",3.405196629213483,1424
Turner & Hooch (1989),2.763527758257203,1423
Father of the Bride (1991),3.173943661971831,1420
Secret Window (2004),3.0147887323943663,1420
"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)",3.17477096546864,1419
"March of the Penguins (Marche de l'empereur, La) (2005)",3.6892177589852007,1419
"Seventh Seal, The (Sjunde inseglet, Det) (1957)",4.040902679830747,1418
Sweeney Todd: The Demon Barber of Fleet Street (2007),3.421312632321807,1417
Bean (1997),2.6483050847457625,1416
Volcano (1997),2.4491166077738518,1415
"Bronx Tale, A (1993)",3.698373408769448,1414
Saturday Night Fever (1977),3.256192498230715,1413
Eastern Promises (2007),3.774946921443737,1413
Grease 2 (1982),1.8137393767705383,1412
"Fox and the Hound, The (1981)",3.3332152974504248,1412
Michael Clayton (2007),3.7212765957446807,1410
Lake Placid (1999),2.4982256919801276,1409
"Perfect World, A (1993)",3.466288147622427,1409
M (1931),4.125088841506752,1407
Indecent Proposal (1993),2.6062544420753375,1407
Inspector Gadget (1999),1.943141435678749,1407
"Scanner Darkly, A (2006)",3.4975106685633,1406
"'burbs, The (1989)",2.9828937990021385,1403
Big Night (1996),3.9048467569493943,1403
Steel Magnolias (1989),3.361626248216833,1402
Absolute Power (1997),3.155848787446505,1402
Angel Heart (1987),3.500713266761769,1402
(500) Days of Summer (2009),3.6989285714285716,1400
"Lives of Others, The (Das leben der Anderen) (2006)",4.158214285714286,1400
Up in the Air (2009),3.76,1400
28 Weeks Later (2007),3.311158798283262,1398
Richie Rich (1994),2.115329512893983,1396
"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",3.765401146131805,1396
Shanghai Knights (2003),2.98567335243553,1396
"Odd Couple, The (1968)",3.836441893830703,1394
Sexy Beast (2000),3.5423546302943287,1393
"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",3.8478104809763103,1393
Smoke (1995),3.67267483777938,1387
"Scorpion King, The (2002)",2.551910598413843,1387
Encino Man (1992),2.4989177489177488,1386
"Dark Knight Rises, The (2012)",3.8466810966810967,1386
No Way Out (1987),3.6726878612716765,1384
Paycheck (2003),3.0307525325615052,1382
True Grit (2010),3.8530050687907313,1381
"Last Temptation of Christ, The (1988)",3.6792179580014484,1381
S.W.A.T. (2003),2.881521739130435,1380
I Am Sam (2001),3.3547567175018154,1377
Throw Momma from the Train (1987),2.8623819898329703,1377
On Her Majesty's Secret Service (1969),3.30718954248366,1377
In the Heat of the Night (1967),3.9854545454545454,1375
Forgetting Sarah Marshall (2008),3.5240524781341107,1372
Along Came a Spider (2001),3.063457330415755,1371
Top Secret! (1984),3.5142335766423356,1370
Before Sunset (2004),3.8711678832116787,1370
Roxanne (1987),3.4635036496350367,1370
"Muppet Christmas Carol, The (1992)",3.4674945215485757,1369
Candyman (1992),2.912344777209642,1369
All About My Mother (Todo sobre mi madre) (1999),3.886613021214338,1367
"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",3.802852962692026,1367
Rashomon (Rashômon) (1950),4.156524926686217,1364
"Grapes of Wrath, The (1940)",3.9783406754772392,1362
Harry Potter and the Half-Blood Prince (2009),3.5540044085231446,1361
Night at the Museum (2006),3.0143382352941175,1360
Kate & Leopold (2001),2.986764705882353,1360
Barbarella (1968),2.9003676470588236,1360
Kingdom of Heaven (2005),3.369485294117647,1360
Pump Up the Volume (1990),3.413843888070692,1358
"Secret Garden, The (1993)",3.428729689807976,1354
Men of Honor (2000),3.405325443786982,1352
Along Came Polly (2004),2.874630177514793,1352
"War of the Roses, The (1989)",3.084814814814815,1350
Bandits (2001),3.2844444444444445,1350
Six Degrees of Separation (1993),3.6425925925925924,1350
"Wild Bunch, The (1969)",3.9584569732937687,1348
Back to School (1986),2.9583333333333335,1344
"Outlaw Josey Wales, The (1976)",3.868577810871184,1343
Midnight Express (1978),3.7810871183916603,1343
Victor/Victoria (1982),3.476154992548435,1342
"Avengers, The (1998)",1.9809559372666168,1339
Hairspray (1988),3.3196415235250187,1339
Friday (1995),3.3946188340807173,1338
"Devil's Own, The (1997)",2.8788332086761406,1337
"Rescuers, The (1977)",3.376497005988024,1336
Lolita (1962),3.7760299625468163,1335
Shadow of the Vampire (2000),3.4107946026986506,1334
Frailty (2001),3.6252813203300827,1333
Vertical Limit (2000),2.6834208552138032,1333
"Notebook, The (2004)",3.539039039039039,1332
King Kong (1976),2.7265214124718256,1331
"Sweet Hereafter, The (1997)",3.9729323308270676,1330
"Inconvenient Truth, An (2006)",3.656132430398796,1329
1984 (Nineteen Eighty-Four) (1984),3.5161897590361444,1328
"Avengers, The (2012)",3.8716114457831323,1328
Empire Records (1995),3.22737556561086,1326
Police Academy 4: Citizens on Patrol (1987),1.908371040723982,1326
"Pink Panther, The (1963)",3.643288084464555,1326
It Happened One Night (1934),4.099697885196375,1324
Bananas (1971),3.631519274376417,1323
"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",2.2868480725623583,1323
"Arrival, The (1996)",2.9541666666666666,1320
Enter the Dragon (1973),3.7007575757575757,1320
Porky's (1982),2.6609848484848486,1320
In the Bedroom (2001),3.7170454545454548,1320
My Neighbor Totoro (Tonari no Totoro) (1988),4.093939393939394,1320
"King and I, The (1956)",3.724033358605004,1319
Diner (1982),3.7849013657056148,1318
"39 Steps, The (1935)",3.9400151860288535,1317
RoboCop 3 (1993),1.8438449848024316,1316
Rosencrantz and Guildenstern Are Dead (1990),3.78212927756654,1315
Police Academy 3: Back in Training (1986),1.984398782343988,1314
"Civil Action, A (1998)",3.2608530083777607,1313
Sister Act 2: Back in the Habit (1993),2.245239908606245,1313
Modern Times (1936),4.1049808429118775,1305
Young Guns II (1990),2.813266871165644,1304
Jingle All the Way (1996),2.279739063699156,1303
"Incredible Hulk, The (2008)",3.2555726364335125,1301
Henry V (1989),3.9915384615384615,1300
"Man Who Would Be King, The (1975)",3.973076923076923,1300
His Girl Friday (1940),4.088076923076923,1300
Psycho (1998),2.4668976135488836,1299
Bob Roberts (1992),3.653697996918336,1298
Forbidden Planet (1956),3.7449922958397535,1298
"Fly, The (1958)",3.3212634822804312,1298
Fantasia 2000 (1999),3.472629144178874,1297
Cocktail (1988),2.656515034695451,1297
Can't Hardly Wait (1998),3.051272166538165,1297
Alive (1993),3.375,1296
Last Man Standing (1996),2.888030888030888,1295
Barb Wire (1996),1.803323029366306,1294
"Ref, The (1994)",3.4126063418406805,1293
"Indian in the Cupboard, The (1995)",2.896671826625387,1292
"Pursuit of Happyness, The (2006)",3.5975232198142413,1292
Young Sherlock Holmes (1985),3.3175832687838884,1291
Dawn of the Dead (1978),3.731216111541441,1291
"Guns of Navarone, The (1961)",3.7498063516653755,1291
"Downfall (Untergang, Der) (2004)",3.984108527131783,1290
Super Troopers (2001),3.343677269200931,1289
Wyatt Earp (1994),3.0830745341614905,1288
"Legend of Bagger Vance, The (2000)",3.047008547008547,1287
Not Another Teen Movie (2001),2.604118104118104,1287
Breaking Away (1979),3.935019455252918,1285
Waking Life (2001),3.6623831775700935,1284
Secrets & Lies (1996),3.9228971962616823,1284
"Good bye, Lenin! (2003)",3.770849571317225,1283
Talk to Her (Hable con Ella) (2002),3.8912704598597037,1283
Dead Men Don't Wear Plaid (1982),3.2556596409055425,1281
"Good Girl, The (2002)",3.376171875,1280
Escape from the Planet of the Apes (1971),2.926505082095387,1279
"Replacement Killers, The (1998)",2.9815974941268597,1277
Scott Pilgrim vs. the World (2010),3.6814263322884013,1276
"Adventures of Robin Hood, The (1938)",3.8956862745098038,1275
Breakdown (1997),3.19921568627451,1275
Quills (2000),3.456043956043956,1274
Anastasia (1997),3.154752553024352,1273
Paths of Glory (1957),4.210133542812255,1273
"Great Dictator, The (1940)",3.970149253731343,1273
Talladega Nights: The Ballad of Ricky Bobby (2006),3.091194968553459,1272
"Fountain, The (2006)",3.4448818897637796,1270
Guess Who's Coming to Dinner (1967),3.749013417521705,1267
Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),2.3364928909952605,1266
Frida (2002),3.6201581027667986,1265
Drop Dead Fred (1991),2.4620553359683797,1265
Harry and the Hendersons (1987),2.6458003169572106,1262
Hellraiser (1987),3.2297939778129954,1262
Cabaret (1972),3.788431061806656,1262
Stand and Deliver (1988),3.669706582077716,1261
Summer of Sam (1999),3.101984126984127,1260
Bio-Dome (1996),2.0365079365079364,1260
Freaky Friday (2003),3.066772655007949,1258
Reindeer Games (2000),2.539777247414479,1257
"Ladykillers, The (2004)",2.958631662688942,1257
Deconstructing Harry (1997),3.378980891719745,1256
Varsity Blues (1999),2.9474522292993632,1256
X-Men: First Class (2011),3.669457735247209,1254
Evita (1996),2.8859649122807016,1254
Howards End (1992),3.7106943335993616,1253
Layer Cake (2004),3.642857142857143,1253
It Could Happen to You (1994),3.1133280127693537,1253
Pete's Dragon (1977),2.9900159744408947,1252
Spy Hard (1996),2.420736589271417,1249
"Replacements, The (2000)",2.9975942261427426,1247
You Can Count on Me (2000),3.972289156626506,1245
Apocalypto (2006),3.5799196787148593,1245
Source Code (2011),3.666265060240964,1245
X-Men Origins: Wolverine (2009),3.0783762057877815,1244
Nutty Professor II: The Klumps (2000),2.171232876712329,1241
Scary Movie 3 (2003),2.29499596448749,1239
House of Sand and Fog (2003),3.6793214862681745,1238
American Wedding (American Pie 3) (2003),2.7875605815831985,1238
"Witches of Eastwick, The (1987)",3.1673419773095626,1234
Three Colors: White (Trzy kolory: Bialy) (1994),3.791565287915653,1233
Gone Baby Gone (2007),3.759529602595296,1233
Death Proof (2007),3.440698619008936,1231
"Princess Diaries, The (2001)",2.912672623883022,1231
Sunshine (2007),3.518292682926829,1230
Clerks II (2006),3.4808943089430895,1230
"Man Without a Face, The (1993)",3.1123778501628663,1228
Yojimbo (1961),4.191931540342298,1227
Orange County (2002),3.0101874490627547,1227
Wanted (2008),3.156045751633987,1224
"Contender, The (2000)",3.581766148814391,1223
"Legend of Drunken Master, The (Jui kuen II) (1994)",3.616516762060507,1223
"Muppets Take Manhattan, The (1984)",3.361998361998362,1221
Breaking the Waves (1996),3.7385245901639346,1220
Dead Man (1995),3.77850697292863,1219
"Professional, The (Le professionnel) (1981)",3.9975389663658736,1219
"Basketball Diaries, The (1995)",3.3949096880131364,1218
Practical Magic (1998),2.8483976992604765,1217
"Jungle Book, The (1994)",3.039917695473251,1215
"Parent Trap, The (1998)",2.931687242798354,1215
Resident Evil: Apocalypse (2004),2.772652388797364,1214
Creepshow (1982),3.0952184666117066,1213
Pale Rider (1985),3.6406765676567656,1212
"Last Picture Show, The (1971)",3.924092409240924,1212
Scooby-Doo (2002),2.267960363336086,1211
Jack (1996),2.601981833195706,1211
How to Train Your Dragon (2010),3.833608587943848,1211
Heaven Can Wait (1978),3.494205298013245,1208
Manhattan Murder Mystery (1993),3.551781275890638,1207
Romeo and Juliet (1968),3.6256218905472637,1206
U Turn (1997),3.0887966804979254,1205
Sophie's Choice (1982),3.8062240663900413,1205
Tango & Cash (1989),2.624066390041494,1205
Christine (1983),2.943106312292359,1204
"Darjeeling Limited, The (2007)",3.5440199335548175,1204
Mercury Rising (1998),2.8810316139767056,1202
Black Sheep (1996),2.834442595673877,1202
Angels in the Outfield (1994),2.603663613655287,1201
Grand Canyon (1991),3.364279766860949,1201
Everyone Says I Love You (1996),3.2883333333333336,1200
"Apostle, The (1997)",3.6016666666666666,1200
Home Alone 3 (1997),1.6110183639398998,1198
"Man with Two Brains, The (1983)",3.171118530884808,1198
Honeymoon in Vegas (1992),3.073934837092732,1197
"Hunger Games, The (2012)",3.5514214046822743,1196
Spellbound (2002),3.93185618729097,1196
Igby Goes Down (2002),3.5058675607711653,1193
Look Who's Talking Now (1993),1.8211586901763224,1191
Urban Legend (1998),2.527310924369748,1190
Children of the Corn (1984),2.5012605042016807,1190
Proof of Life (2000),3.042436974789916,1190
Alien Nation (1988),3.1435185185185186,1188
"Brothers Grimm, The (2005)",2.883220910623946,1186
Barry Lyndon (1975),3.7297639123102866,1186
Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),4.089527027027027,1184
Two Weeks Notice (2002),3.0122466216216215,1184
Who's Afraid of Virginia Woolf? (1966),3.9792899408284024,1183
"Living Daylights, The (1987)",3.1386306001690616,1183
"Age of Innocence, The (1993)",3.465736040609137,1182
"Time Machine, The (1960)",3.5969517358171044,1181
Great Expectations (1998),3.138559322033898,1180
Bird on a Wire (1990),2.58106960950764,1178
Miracle on 34th Street (1994),3.019524617996604,1178
My Own Private Idaho (1991),3.353440951571793,1177
13 Going on 30 (2004),2.9927659574468084,1175
Very Bad Things (1998),2.765758091993186,1174
"Mosquito Coast, The (1986)",3.2350682593856654,1172
Father of the Bride (1950),3.405716723549488,1172
BASEketball (1998),2.9505119453924915,1172
"One, The (2001)",2.781810418445773,1171
Nine to Five (a.k.a. 9 to 5) (1980),3.1854700854700853,1170
Primer (2004),3.686911890504705,1169
Manhunter (1986),3.5380667236954664,1169
Prizzi's Honor (1985),3.561163387510693,1169
Escape from Alcatraz (1979),3.7465753424657535,1168
Beverly Hills Ninja (1997),2.317909168808912,1167
"Animatrix, The (2003)",3.536846615252785,1167
"Little Shop of Horrors, The (1960)",3.1556603773584904,1166
Hellboy II: The Golden Army (2008),3.3433476394849784,1165
Spanglish (2004),3.240549828178694,1164
Blade: Trinity (2004),2.8135738831615122,1164
Murder at 1600 (1997),2.880481513327601,1163
Coraline (2009),3.663511187607573,1162
Eraserhead (1977),3.5094664371772804,1162
Déjà Vu (Deja Vu) (2006),3.4311531841652325,1162
Save the Last Dance (2001),2.9565030146425495,1161
"Man Who Knew Too Much, The (1956)",3.7870689655172414,1160
Daylight (1996),2.560344827586207,1160
Old Yeller (1957),3.5721070811744386,1158
Fiddler on the Roof (1971),3.8082901554404147,1158
When We Were Kings (1996),4.035436473638721,1157
Joe Versus the Volcano (1990),2.792999135695765,1157
Flirting With Disaster (1996),3.6461937716262978,1156
"Year of Living Dangerously, The (1982)",3.772923875432526,1156
Fools Rush In (1997),2.8926406926406925,1155
Buffalo '66 (a.k.a. Buffalo 66) (1998),3.5584922010398614,1154
Tequila Sunrise (1988),2.9232437120555073,1153
Saved! (2004),3.51953125,1152
Holes (2003),3.473501303214596,1151
Eat Drink Man Woman (Yin shi nan nu) (1994),3.908695652173913,1150
Blues Brothers 2000 (1998),2.2389033942558747,1149
Ice Age 2: The Meltdown (2006),3.126631853785901,1149
40 Days and 40 Nights (2002),2.6792863359442993,1149
Dogville (2003),3.6966927763272412,1149
"Wings of Desire (Himmel über Berlin, Der) (1987)",3.8849171752397558,1147
Zero Effect (1998),3.693548387096774,1147
Key Largo (1948),3.944153577661431,1146
"Astronaut's Wife, The (1999)",2.3778359511343803,1146
"Great Muppet Caper, The (1981)",3.5170157068062826,1146
Pineapple Express (2008),3.2877729257641923,1145
Far from Heaven (2002),3.695367132867133,1144
"American Werewolf in Paris, An (1997)",2.5489938757655293,1143
Drive (2011),3.8056288478452065,1137
You Only Live Twice (1967),3.479331574318382,1137
Stalag 17 (1953),4.061125769569041,1137
Django Unchained (2012),3.97141600703606,1137
Harry Potter and the Deathly Hallows: Part 1 (2010),3.615757042253521,1136
"Amityville Horror, The (1979)",2.804137323943662,1136
Virtuosity (1995),2.7105726872246696,1135
Nick of Time (1995),2.991615180935569,1133
Children of a Lesser God (1986),3.620035304501324,1133
Down Periscope (1996),2.61738746690203,1133
Watership Down (1978),3.683142100617829,1133
Heist (2001),3.3723498233215548,1132
Dirty Pretty Things (2002),3.754416961130742,1132
Beneath the Planet of the Apes (1970),2.8386383731211318,1131
"Unbearable Lightness of Being, The (1988)",3.623342175066313,1131
Devil in a Blue Dress (1995),3.4141592920353983,1130
"Nightmare on Elm Street 3: Dream Warriors, A (1987)",2.5982300884955754,1130
Bubba Ho-tep (2002),3.474756421612046,1129
From Here to Eternity (1953),3.846324180690877,1129
"Bamba, La (1987)",3.214095744680851,1128
House on Haunted Hill (1999),2.4574468085106385,1128
"Mission, The (1986)",3.6925465838509317,1127
Immortal Beloved (1994),3.5870337477797514,1126
Drop Dead Gorgeous (1999),3.125666074600355,1126
High Plains Drifter (1973),3.7602131438721136,1126
Muppet Treasure Island (1996),3.050222222222222,1125
"Thomas Crown Affair, The (1968)",3.432,1125
Ringu (Ring) (1998),3.5774021352313166,1124
Married to the Mob (1988),3.0805160142348753,1124
King Arthur (2004),2.9412811387900355,1124
Annie (1982),3.0093499554764023,1123
William Shakespeare's A Midsummer Night's Dream (1999),3.173642030276046,1123
Dick (1999),3.205699020480855,1123
"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",2.8129464285714287,1120
"Verdict, The (1982)",3.7920393559928445,1118
Alice in Wonderland (2010),3.0894454382826475,1118
Defending Your Life (1991),3.5877350044762757,1117
Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),3.469451931716083,1113
"Brothers McMullen, The (1995)",3.246630727762803,1113
Planet Terror (2007),3.5175359712230216,1112
"Girl Next Door, The (2004)",3.157065706570657,1111
Meatballs (1979),3.1093609360936094,1111
Pride & Prejudice (2005),3.6954954954954955,1110
Cat on a Hot Tin Roof (1958),3.8905405405405404,1110
Rules of Engagement (2000),3.1175675675675674,1110
Let the Right One In (Låt den rätte komma in) (2008),3.926059513074842,1109
Vegas Vacation (National Lampoon's Las Vegas Vacation) (1997),2.5699458483754514,1108
Hard-Boiled (Lat sau san taam) (1992),3.835740072202166,1108
Police Academy 5: Assignment: Miami Beach (1988),1.6495031616982836,1107
Looper (2012),3.7357723577235773,1107
Suicide Kings (1997),3.4579945799457996,1107
Gothika (2003),2.783514492753623,1104
Assassins (1995),2.7964641885766093,1103
D2: The Mighty Ducks (1994),2.428765880217786,1102
Sliver (1993),2.327272727272727,1100
Child's Play (1988),2.7336363636363634,1100
Spice World (1997),1.6901728844404003,1099
Homeward Bound: The Incredible Journey (1993),3.0555050045495906,1099
Crash (1996),2.9539653600729263,1097
Monsoon Wedding (2001),3.7215132178669097,1097
Swiss Family Robinson (1960),3.4635036496350367,1096
Thor (2011),3.3126142595978063,1094
"Thin Man, The (1934)",4.1265996343692875,1094
Saw II (2005),2.873284537968893,1093
Hannah and Her Sisters (1986),3.8612637362637363,1092
Plan 9 from Outer Space (1959),2.5105311355311355,1092
Mannequin (1987),2.5265811182401468,1091
Atlantis: The Lost Empire (2001),3.1154903758020165,1091
Twin Peaks: Fire Walk with Me (1992),3.270183486238532,1090
In America (2002),3.8898071625344355,1089
"Shadow, The (1994)",2.7125114995400184,1087
Click (2006),2.9093001841620625,1086
"Queen, The (2006)",3.745622119815668,1085
Skyfall (2012),3.7273985239852396,1084
One Fine Day (1996),3.017988929889299,1084
Anna and the King (1999),3.2273985239852396,1084
Radio Days (1987),3.6658964879852127,1082
Harry Potter and the Deathly Hallows: Part 2 (2011),3.743068391866913,1082
"Killer, The (Die xue shuang xiong) (1989)",3.967652495378928,1082
Hamlet (1990),3.5259019426456986,1081
Money Train (1995),2.511100832562442,1081
"Fabulous Baker Boys, The (1989)",3.2953703703703705,1080
Menace II Society (1993),3.5592592592592593,1080
Blown Away (1994),2.883796296296296,1080
"Cook the Thief His Wife & Her Lover, The (1989)",3.4050046339202966,1079
